100249520   OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  GRAS  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  GRAS  
100249520   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100249520   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  GRAS  
100250210   60.9  45.4  74.5  40.5  79.1  43.7  77.4  63.3  88.1  54.9  107.6 60.4  99    83.9  103.6 67.2  128.5 70.8  114.1 96.4  94.5  73.8  122.8 68.4  100.4 85.8  95.6  57.7  117.6 52.4  81.1  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .9    .6    1.1   .6    1.1   .6    1.1   .9    1.3   .8    1.5   .9    1.4   1.2   1.5   1     1.8   1     1.6   1.4   1.3   1     1.7   1     1.4   1.2   1.4   .8    1.7   .7    1.2   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     3     0     0     0     0     0     3     0     0     0     0     0     4.7   0     0     0     0     0     4.6   0     0     0     0     0     5.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     7.3   0     0     0     0     0     7.5   0     0     0     0     0     11.6  0     0     0     0     0     11.7  0     0     0     0     0     15.2  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .2    .2    .2    .2    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .4    .4    .4    .4    .4    .1    .4    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   1     1     1     .9    0     1     1.1   1.1   1.2   1.2   0     1.3   1.3   1.3   1.2   1.3   0     1.3   1.3   1.3   1.2   1.2   0     1.2   1.2   1.3   1.2   1.4   0     1.6   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     12.4  0     0     0     0     0     12.8  0     0     0     0     0     19.6  0     0     0     0     0     19.2  0     0     0     0     0     24    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     72.7  0     0     0     0     0     75    0     0     0     0     0     116   0     0     0     0     0     117.5 0     0     0     0     0     152.2 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .9    .8    .9    .9    .3    1     1     1     1.1   1.1   .3    1.1   1.1   1.1   1.1   1.2   .4    1.2   1.2   1.2   1.2   1.3   .4    1.4   1.4   1.5   1.5   1.5   .5    1.4   1.5   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .6    .5    .5    .5    .2    .6    .6    .6    .7    .7    .2    .7    .7    .6    .7    .7    .2    .8    .8    .7    .7    .8    .3    .9    .9    .9    .9    .9    .3    .9    .9    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   7.7   7.7   7.8   7.5   0     8.3   8.6   9     9.6   9.4   0     10.3  10.2  10.1  10.1  10.3  0     10.6  10.1  10.7  10.1  9.5   0     9.8   9.4   10.1  9.9   11.7  0     12.6  10.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   OCER  SUGB  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  GRAS  
100250210   48.6  102.9 69    40.5  71.8  56.3  81    48.6  99.8  54.9  93.3  78.4  98.7  63.8  122.1 67.2  110.7 93.6  103.9 74.4  125.8 73.8  107.9 89.8  93.3  63.1  122.1 57.7  85.8  72.8  87.6  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .7    1.5   1     .6    1     .8    1.2   .7    1.4   .8    1.3   1.1   1.4   .9    1.7   1     1.6   1.3   1.5   1.1   1.8   1     1.5   1.3   1.3   .9    1.7   .8    1.2   1     1.2   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     2.9   0     0     0     0     0     3     0     0     0     0     0     3.3   0     0     0     0     0     4.5   0     0     0     0     0     5.6   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     7     0     0     0     0     0     7.5   0     0     0     0     0     8.1   0     0     0     0     0     11.4  0     0     0     0     0     15.1  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     .2    .1    .2    .2    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .4    .4    .4    .1    .4    .4    .4    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     1     0     .9    .9    1     1.1   1.1   0     1.2   1.1   1.3   1.3   1.3   0     1.3   1.3   1.3   1.3   1.3   0     1.2   1.2   1.2   1.2   1.3   0     1.4   1.5   1.6   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     12    0     0     0     0     0     12.8  0     0     0     0     0     13.9  0     0     0     0     0     18.9  0     0     0     0     0     23.7  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     70.3  0     0     0     0     0     75.5  0     0     0     0     0     81.1  0     0     0     0     0     114.1 0     0     0     0     0     150.7 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     .8    .3    .9    .9    1     1     1     .4    1.1   1     1.1   1.1   1.1   .4    1.2   1.2   1.2   1.2   1.2   .4    1.3   1.3   1.4   1.4   1.5   .5    1.5   1.6   1.4   1.5   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     .5    .2    .5    .6    .6    .6    .6    .2    .7    .6    .7    .7    .6    .2    .7    .7    .8    .8    .7    .3    .8    .8    .9    .9    .9    .3    .9    1     .9    .9    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     7.7   0     7.5   7.6   8.3   8.6   9     0     9.4   9.3   10.3  10.2  10.1  0     10.3  10.2  10.6  10.1  10.7  0     9.5   9.8   9.8   9.4   10.1  0     11.7  11.9  12.6  10.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   SUGB  MAIZ  SUNF  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  GRAS  
100250210   98.8  63.9  61.5  74.1  41.7  74.8  59.2  84.5  51.9  104.1 58    96.1  81.2  101.4 65    124   69.1  112.2 95.4  100.3 74.3  121.7 71.1  104.3 87.5  94.7  60.4  119.9 55.2  81.8  72.2  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   1.4   .9    .9    1.1   .6    1.1   .8    1.2   .7    1.5   .8    1.4   1.2   1.4   .9    1.8   1     1.6   1.4   1.4   1.1   1.7   1     1.5   1.2   1.3   .9    1.7   .8    1.2   1     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     2.8   0     3     0     0     0     0     0     3     0     0     0     0     0     4.7   0     0     0     0     0     4.5   0     0     0     0     0     5.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     7     0     7.3   0     0     0     0     0     7.5   0     0     0     0     0     11.7  0     0     0     0     0     11.6  0     0     0     0     0     15.2  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .2    .1    0     .1    .2    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .4    .4    .4    .4    .1    .4    .4    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .1    0     0     0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   1     0     0     0     .9    1     1.1   1.1   1.2   0     1.1   1.3   1.3   1.3   1.2   0     1.3   1.3   1.3   1.3   1.2   0     1.2   1.2   1.2   1.3   1.2   0     1.5   1.6   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     11.8  0     12.5  0     0     0     0     0     12.7  0     0     0     0     0     19.7  0     0     0     0     0     18.9  0     0     0     0     0     23.9  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     69.7  0     72.8  0     0     0     0     0     75.3  0     0     0     0     0     116.5 0     0     0     0     0     116.2 0     0     0     0     0     152   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .9    .3    0     .3    .9    1     1     1     1.1   .4    1     1.1   1.1   1.1   1.1   .4    1.2   1.2   1.2   1.2   1.2   .4    1.3   1.4   1.4   1.5   1.5   .5    1.6   1.4   1.5   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .6    .2    0     .2    .6    .6    .6    .6    .7    .2    .6    .7    .7    .6    .7    .2    .7    .8    .8    .7    .7    .3    .8    .9    .9    .9    .9    .3    1     .9    .9    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   7.7   0     0     0     7.6   8.3   8.6   9     9.6   0     9.3   10.3  10.2  10.1  10.1  0     10.2  10.6  10.1  10.7  10.1  0     9.8   9.8   9.4   10.1  9.9   0     11.9  12.6  10.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  GRAS  
100250210   33.5  64.4  48.1  76.2  41.7  85.3  45.4  81.6  67.6  91.3  58    110.4 62.1  101.9 86.1  106.9 69.1  128.8 72.9  115.3 95.2  88.4  71.1  123.8 65.4  97.1  83.6  92.8  55.2  114.9 52.1  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .5    .9    .7    1.1   .6    1.2   .6    1.2   1     1.3   .8    1.6   .9    1.4   1.2   1.5   1     1.8   1     1.6   1.4   1.3   1     1.8   .9    1.4   1.2   1.3   .8    1.6   .7    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     2.9   0     0     0     0     0     3.1   0     0     0     0     0     4.6   0     0     0     0     0     4.4   0     0     0     0     0     5.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     7.1   0     0     0     0     0     7.6   0     0     0     0     0     11.5  0     0     0     0     0     11.4  0     0     0     0     0     15.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .2    .2    .2    .2    .2    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .4    .4    .4    .4    .4    .1    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   1     1     1     .9    .9    0     1.1   1.1   1.2   1.2   1.1   0     1.3   1.3   1.2   1.3   1.3   0     1.3   1.3   1.2   1.2   1.2   0     1.2   1.3   1.2   1.4   1.5   0     1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     12    0     0     0     0     0     12.9  0     0     0     0     0     19.3  0     0     0     0     0     18.4  0     0     0     0     0     23.9  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     70.6  0     0     0     0     0     75.9  0     0     0     0     0     114.8 0     0     0     0     0     114.5 0     0     0     0     0     153.3 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .9    .8    .9    .9    .9    .3    1     1     1.1   1.1   1     .4    1.1   1.1   1.1   1.2   1.2   .4    1.2   1.2   1.2   1.3   1.3   .5    1.4   1.5   1.5   1.5   1.6   .5    1.5   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .6    .5    .5    .5    .6    .2    .6    .6    .7    .7    .6    .2    .7    .6    .7    .7    .7    .3    .8    .7    .7    .8    .8    .3    .9    .9    .9    .9    1     .3    .9    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   7.7   7.7   7.8   7.5   7.6   0     8.6   9     9.6   9.4   9.3   0     10.2  10.1  10.1  10.3  10.2  0     10.1  10.7  10.1  9.5   9.8   0     9.4   10.1  9.9   11.7  11.9  0     10.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   WBAR  MAIZ  SUNF  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  GRAS  
100250210   33.5  63.9  61.5  74.1  41.7  74.8  59.2  84.5  51.9  104.1 58    96.1  81.2  101.4 65    124   69.1  112.2 95.4  100.3 74.3  121.7 71.1  104.3 87.5  94.7  60.4  119.9 55.2  81.8  72.2  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .5    .9    .9    1.1   .6    1.1   .8    1.2   .7    1.5   .8    1.4   1.2   1.4   .9    1.8   1     1.6   1.4   1.4   1.1   1.7   1     1.5   1.2   1.3   .9    1.7   .8    1.2   1     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     2.8   0     3     0     0     0     0     0     3     0     0     0     0     0     4.7   0     0     0     0     0     4.5   0     0     0     0     0     5.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     7     0     7.3   0     0     0     0     0     7.5   0     0     0     0     0     11.7  0     0     0     0     0     11.6  0     0     0     0     0     15.2  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .2    .1    0     .1    .2    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .4    .4    .4    .4    .1    .4    .4    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .1    0     0     0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   1     0     0     0     .9    1     1.1   1.1   1.2   0     1.1   1.3   1.3   1.3   1.2   0     1.3   1.3   1.3   1.3   1.2   0     1.2   1.2   1.2   1.3   1.2   0     1.5   1.6   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     11.8  0     12.5  0     0     0     0     0     12.7  0     0     0     0     0     19.7  0     0     0     0     0     18.9  0     0     0     0     0     23.9  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     69.7  0     72.8  0     0     0     0     0     75.3  0     0     0     0     0     116.5 0     0     0     0     0     116.2 0     0     0     0     0     152   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .9    .3    0     .3    .9    1     1     1     1.1   .4    1     1.1   1.1   1.1   1.1   .4    1.2   1.2   1.2   1.2   1.2   .4    1.3   1.4   1.4   1.5   1.5   .5    1.6   1.4   1.5   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .6    .2    0     .2    .6    .6    .6    .6    .7    .2    .6    .7    .7    .6    .7    .2    .7    .8    .8    .7    .7    .3    .8    .9    .9    .9    .9    .3    1     .9    .9    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   7.7   0     0     0     7.6   8.3   8.6   9     9.6   0     9.3   10.3  10.2  10.1  10.1  0     10.2  10.6  10.1  10.7  10.1  0     9.8   9.8   9.4   10.1  9.9   0     11.9  12.6  10.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  GRAS  
100250210   58.7  37.2  67    50.8  77.5  43.7  91    48.6  85.9  71.5  94    60.4  114.5 63.8  104.2 89.4  109.7 70.8  129.7 74.4  113.6 93.5  90.5  68.4  124   63.1  93.5  80    90.1  52.4  116.8 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .8    .5    1     .7    1.1   .6    1.3   .7    1.2   1     1.3   .9    1.6   .9    1.5   1.3   1.6   1     1.8   1.1   1.6   1.3   1.3   1     1.8   .9    1.3   1.1   1.3   .7    1.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
